指标键,统计期日期,原始数值,来源,来源优先级,生效日期,状态
银行|2-M2增速,2014-10-16,12.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-11-14,12.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-12-12,12.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-01-15,12.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-02-13,10.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-03-12,12.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-04-14,11.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-05-13,10.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-06-11,10.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-07-14,11.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-08-11,13.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-09-11,13.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-10-15,13.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-11-12,13.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2015-12-11,13.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-01-15,13.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-02-16,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-04-15,13.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-05-13,12.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-06-15,11.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-07-15,11.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-08-12,10.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-09-14,11.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-10-18,11.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-11-11,11.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2016-12-14,11.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-01-12,11.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-02-14,11.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-03-09,11.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-04-14,10.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-05-12,10.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-06-14,9.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-07-12,9.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-08-15,9.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-09-15,8.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-10-14,9.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-11-13,8.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2017-12-11,9.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-01-12,8.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-02-12,8.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-03-09,8.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-04-13,8.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-05-11,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-06-12,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-07-13,8.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-08-13,8.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-09-12,8.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-10-17,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-11-13,8.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2018-12-11,8.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-01-15,8.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-02-15,8.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-03-11,8.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-04-08,8.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-04-12,8.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-05-09,8.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-06-12,8.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-07-12,8.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-08-12,8.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-09-11,8.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-10-15,8.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-11-11,8.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2019-12-10,8.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-01-16,8.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-02-17,0.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-02-20,8.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-03-11,8.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-04-10,10.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-04-11,10.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-05-11,11.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-05-12,11.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-06-10,11.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-07-10,11.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-08-11,10.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-09-11,10.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-10-14,10.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-10-15,10.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-11-11,10.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2020-12-09,10.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-01-12,10.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-02-09,9.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-03-10,10.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-04-12,9.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-05-12,8.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-06-10,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-07-09,8.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-08-11,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-09-10,8.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-10-13,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-10-14,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-11-10,8.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2021-12-09,8.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-01-12,9.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-02-10,9.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-03-11,9.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-04-11,9.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-05-13,10.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-06-10,11.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-07-11,11.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-08-12,12.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-09-09,12.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-10-11,12.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-11-10,11.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2022-12-12,12.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-01-10,11.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-02-10,12.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-03-10,12.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-04-11,12.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-05-11,12.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-06-13,11.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-07-11,11.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-08-11,10.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-09-11,10.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-10-13,10.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-11-13,10.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2023-12-13,10.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-01-12,9.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-02-09,8.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-03-15,8.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-04-12,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-05-11,7.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-05-12,7.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-06-14,7.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-07-12,6.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-08-13,6.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-09-13,6.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-10-14,6.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-11-11,7.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2024-12-13,7.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-01-14,7.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-02-14,7.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-03-14,7.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-04-13,7.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-05-14,8.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-06-13,7.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-07-14,8.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2025-08-13,8.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
