股票代码,实际披露日,PE_TTM,PB_MRQ,评分日期,数据来源,来源等级
601988,2011-07-12,7.72,1.27,2011-07-12,AKShare/百度股市通历史估值,公开
601988,2011-07-24,7.72,1.27,2011-07-24,AKShare/百度股市通历史估值,公开
601988,2011-08-05,7.47,1.23,2011-08-05,AKShare/百度股市通历史估值,公开
601988,2011-08-17,7.47,1.23,2011-08-17,AKShare/百度股市通历史估值,公开
601988,2011-08-29,6.97,1.24,2011-08-29,AKShare/百度股市通历史估值,公开
601988,2011-09-10,6.93,1.23,2011-09-10,AKShare/百度股市通历史估值,公开
601988,2011-09-22,6.78,1.2,2011-09-22,AKShare/百度股市通历史估值,公开
601988,2011-10-04,6.69,1.19,2011-10-04,AKShare/百度股市通历史估值,公开
601988,2011-10-16,7.04,1.25,2011-10-16,AKShare/百度股市通历史估值,公开
601988,2011-10-28,6.94,1.21,2011-10-28,AKShare/百度股市通历史估值,公开
601988,2011-11-09,6.92,1.21,2011-11-09,AKShare/百度股市通历史估值,公开
601988,2011-11-21,6.69,1.17,2011-11-21,AKShare/百度股市通历史估值,公开
601988,2011-12-03,6.78,1.19,2011-12-03,AKShare/百度股市通历史估值,公开
601988,2011-12-15,6.57,1.15,2011-12-15,AKShare/百度股市通历史估值,公开
601988,2011-12-27,6.62,1.16,2011-12-27,AKShare/百度股市通历史估值,公开
601988,2012-01-08,6.8,1.19,2012-01-08,AKShare/百度股市通历史估值,公开
601988,2012-01-20,6.96,1.22,2012-01-20,AKShare/百度股市通历史估值,公开
601988,2012-02-01,6.85,1.2,2012-02-01,AKShare/百度股市通历史估值,公开
601988,2012-02-13,6.96,1.22,2012-02-13,AKShare/百度股市通历史估值,公开
601988,2012-02-25,7.05,1.23,2012-02-25,AKShare/百度股市通历史估值,公开
601988,2012-03-08,6.94,1.21,2012-03-08,AKShare/百度股市通历史估值,公开
601988,2012-03-20,6.87,1.2,2012-03-20,AKShare/百度股市通历史估值,公开
601988,2012-04-01,6.7,1.15,2012-04-01,AKShare/百度股市通历史估值,公开
601988,2012-04-13,6.88,1.18,2012-04-13,AKShare/百度股市通历史估值,公开
601988,2012-04-25,6.86,1.18,2012-04-25,AKShare/百度股市通历史估值,公开
601988,2012-05-07,6.74,1.13,2012-05-07,AKShare/百度股市通历史估值,公开
601988,2012-05-19,6.55,1.1,2012-05-19,AKShare/百度股市通历史估值,公开
601988,2012-05-31,6.63,1.11,2012-05-31,AKShare/百度股市通历史估值,公开
601988,2012-06-12,6.59,1.1,2012-06-12,AKShare/百度股市通历史估值,公开
601988,2012-06-24,6.22,1.04,2012-06-24,AKShare/百度股市通历史估值,公开
601988,2012-07-06,6.15,1.03,2012-07-06,AKShare/百度股市通历史估值,公开
601988,2012-07-18,6.06,1.02,2012-07-18,AKShare/百度股市通历史估值,公开
601988,2012-07-30,5.95,1.0,2012-07-30,AKShare/百度股市通历史估值,公开
601988,2012-08-11,6.06,1.02,2012-08-11,AKShare/百度股市通历史估值,公开
601988,2012-08-23,6.09,1.02,2012-08-23,AKShare/百度股市通历史估值,公开
601988,2012-09-04,5.94,1.02,2012-09-04,AKShare/百度股市通历史估值,公开
601988,2012-09-16,5.83,1.0,2012-09-16,AKShare/百度股市通历史估值,公开
601988,2012-09-28,5.83,1.0,2012-09-28,AKShare/百度股市通历史估值,公开
601988,2012-10-10,5.9,1.01,2012-10-10,AKShare/百度股市通历史估值,公开
601988,2012-10-22,5.92,1.01,2012-10-22,AKShare/百度股市通历史估值,公开
601988,2012-11-03,5.8,0.98,2012-11-03,AKShare/百度股市通历史估值,公开
601988,2012-11-15,5.84,0.99,2012-11-15,AKShare/百度股市通历史估值,公开
601988,2012-11-27,5.72,0.97,2012-11-27,AKShare/百度股市通历史估值,公开
601988,2012-12-09,5.8,0.98,2012-12-09,AKShare/百度股市通历史估值,公开
601988,2012-12-21,5.93,1.0,2012-12-21,AKShare/百度股市通历史估值,公开
601988,2013-01-02,6.07,1.03,2013-01-02,AKShare/百度股市通历史估值,公开
601988,2013-01-14,6.2,1.05,2013-01-14,AKShare/百度股市通历史估值,公开
601988,2013-01-26,6.16,1.04,2013-01-26,AKShare/百度股市通历史估值,公开
601988,2013-02-07,6.4,1.09,2013-02-07,AKShare/百度股市通历史估值,公开
601988,2013-02-19,6.34,1.08,2013-02-19,AKShare/百度股市通历史估值,公开
601988,2013-03-03,6.22,1.05,2013-03-03,AKShare/百度股市通历史估值,公开
601988,2013-03-15,6.18,1.05,2013-03-15,AKShare/百度股市通历史估值,公开
601988,2013-03-27,5.97,1.01,2013-03-27,AKShare/百度股市通历史估值,公开
601988,2013-04-08,5.83,0.99,2013-04-08,AKShare/百度股市通历史估值,公开
601988,2013-04-20,5.85,0.99,2013-04-20,AKShare/百度股市通历史估值,公开
601988,2013-05-02,5.6,0.92,2013-05-02,AKShare/百度股市通历史估值,公开
601988,2013-05-14,5.64,0.93,2013-05-14,AKShare/百度股市通历史估值,公开
601988,2013-05-26,5.76,0.95,2013-05-26,AKShare/百度股市通历史估值,公开
601988,2013-06-07,5.7,0.94,2013-06-07,AKShare/百度股市通历史估值,公开
601988,2013-06-19,5.29,0.87,2013-06-19,AKShare/百度股市通历史估值,公开
601988,2013-07-01,5.33,0.88,2013-07-01,AKShare/百度股市通历史估值,公开
601988,2013-07-13,5.25,0.87,2013-07-13,AKShare/百度股市通历史估值,公开
601988,2013-07-25,5.25,0.87,2013-07-25,AKShare/百度股市通历史估值,公开
601988,2013-08-06,5.27,0.87,2013-08-06,AKShare/百度股市通历史估值,公开
601988,2013-08-18,5.29,0.87,2013-08-18,AKShare/百度股市通历史估值,公开
601988,2013-08-30,4.98,0.87,2013-08-30,AKShare/百度股市通历史估值,公开
601988,2013-09-11,5.28,0.92,2013-09-11,AKShare/百度股市通历史估值,公开
601988,2013-09-23,5.22,0.91,2013-09-23,AKShare/百度股市通历史估值,公开
601988,2013-10-05,5.22,0.91,2013-10-05,AKShare/百度股市通历史估值,公开
601988,2013-10-17,5.28,0.92,2013-10-17,AKShare/百度股市通历史估值,公开
601988,2013-10-29,5.28,0.92,2013-10-29,AKShare/百度股市通历史估值,公开
601988,2013-11-10,5.08,0.88,2013-11-10,AKShare/百度股市通历史估值,公开
601988,2013-11-22,5.15,0.89,2013-11-22,AKShare/百度股市通历史估值,公开
601988,2013-12-04,5.17,0.89,2013-12-04,AKShare/百度股市通历史估值,公开
601988,2013-12-16,4.95,0.85,2013-12-16,AKShare/百度股市通历史估值,公开
601988,2013-12-28,4.84,0.84,2013-12-28,AKShare/百度股市通历史估值,公开
601988,2014-01-09,4.56,0.79,2014-01-09,AKShare/百度股市通历史估值,公开
601988,2014-01-21,4.5,0.78,2014-01-21,AKShare/百度股市通历史估值,公开
601988,2014-02-02,4.57,0.79,2014-02-02,AKShare/百度股市通历史估值,公开
601988,2014-02-14,4.63,0.8,2014-02-14,AKShare/百度股市通历史估值,公开
601988,2014-02-26,4.57,0.79,2014-02-26,AKShare/百度股市通历史估值,公开
601988,2014-03-10,4.48,0.77,2014-03-10,AKShare/百度股市通历史估值,公开
601988,2014-03-22,4.61,0.79,2014-03-22,AKShare/百度股市通历史估值,公开
601988,2014-04-03,4.59,0.78,2014-04-03,AKShare/百度股市通历史估值,公开
601988,2014-04-15,4.66,0.79,2014-04-15,AKShare/百度股市通历史估值,公开
601988,2014-04-27,4.49,0.75,2014-04-27,AKShare/百度股市通历史估值,公开
601988,2014-05-09,4.49,0.75,2014-05-09,AKShare/百度股市通历史估值,公开
601988,2014-05-21,4.57,0.76,2014-05-21,AKShare/百度股市通历史估值,公开
601988,2014-06-02,4.59,0.77,2014-06-02,AKShare/百度股市通历史估值,公开
601988,2014-06-14,4.81,0.8,2014-06-14,AKShare/百度股市通历史估值,公开
601988,2014-06-26,4.76,0.8,2014-06-26,AKShare/百度股市通历史估值,公开
601988,2014-07-08,4.44,0.74,2014-07-08,AKShare/百度股市通历史估值,公开
601988,2014-07-20,4.42,0.74,2014-07-20,AKShare/百度股市通历史估值,公开
601988,2014-08-01,4.66,0.78,2014-08-01,AKShare/百度股市通历史估值,公开
601988,2014-08-13,4.64,0.78,2014-08-13,AKShare/百度股市通历史估值,公开
601988,2014-08-25,4.55,0.78,2014-08-25,AKShare/百度股市通历史估值,公开
601988,2014-09-06,4.62,0.79,2014-09-06,AKShare/百度股市通历史估值,公开
601988,2014-09-18,4.58,0.79,2014-09-18,AKShare/百度股市通历史估值,公开
601988,2014-09-30,4.55,0.78,2014-09-30,AKShare/百度股市通历史估值,公开
601988,2014-10-12,4.53,0.78,2014-10-12,AKShare/百度股市通历史估值,公开
601988,2014-10-24,4.48,0.77,2014-10-24,AKShare/百度股市通历史估值,公开
601988,2014-11-05,4.6,0.77,2014-11-05,AKShare/百度股市通历史估值,公开
601988,2014-11-17,5.03,0.84,2014-11-17,AKShare/百度股市通历史估值,公开
601988,2014-11-29,5.55,0.93,2014-11-29,AKShare/百度股市通历史估值,公开
601988,2014-12-11,5.58,0.93,2014-12-11,AKShare/百度股市通历史估值,公开
601988,2014-12-23,6.22,1.04,2014-12-23,AKShare/百度股市通历史估值,公开
601988,2015-01-04,6.94,1.16,2015-01-04,AKShare/百度股市通历史估值,公开
601988,2015-01-16,8.57,1.43,2015-01-16,AKShare/百度股市通历史估值,公开
601988,2015-01-28,7.83,1.31,2015-01-28,AKShare/百度股市通历史估值,公开
601988,2015-02-09,6.97,1.16,2015-02-09,AKShare/百度股市通历史估值,公开
601988,2015-02-21,7.09,1.18,2015-02-21,AKShare/百度股市通历史估值,公开
601988,2015-03-05,6.62,1.1,2015-03-05,AKShare/百度股市通历史估值,公开
601988,2015-03-17,7.38,1.23,2015-03-17,AKShare/百度股市通历史估值,公开
601988,2015-03-29,7.5,1.19,2015-03-29,AKShare/百度股市通历史估值,公开
601988,2015-04-10,7.92,1.26,2015-04-10,AKShare/百度股市通历史估值,公开
601988,2015-04-22,8.44,1.34,2015-04-22,AKShare/百度股市通历史估值,公开
601988,2015-05-04,8.36,1.26,2015-05-04,AKShare/百度股市通历史估值,公开
601988,2015-05-16,7.69,1.16,2015-05-16,AKShare/百度股市通历史估值,公开
601988,2015-05-28,7.58,1.14,2015-05-28,AKShare/百度股市通历史估值,公开
601988,2015-06-09,9.16,1.38,2015-06-09,AKShare/百度股市通历史估值,公开
601988,2015-06-21,7.84,1.18,2015-06-21,AKShare/百度股市通历史估值,公开
601988,2015-07-03,7.72,1.16,2015-07-03,AKShare/百度股市通历史估值,公开
601988,2015-07-15,9.3,1.4,2015-07-15,AKShare/百度股市通历史估值,公开
601988,2015-07-27,8.01,1.21,2015-07-27,AKShare/百度股市通历史估值,公开
601988,2015-08-08,7.6,1.15,2015-08-08,AKShare/百度股市通历史估值,公开
601988,2015-08-20,7.24,1.09,2015-08-20,AKShare/百度股市通历史估值,公开
601988,2015-09-01,6.99,1.06,2015-09-01,AKShare/百度股市通历史估值,公开
601988,2015-09-13,6.78,1.03,2015-09-13,AKShare/百度股市通历史估值,公开
601988,2015-09-25,6.61,1.01,2015-09-25,AKShare/百度股市通历史估值,公开
601988,2015-10-07,6.42,0.98,2015-10-07,AKShare/百度股市通历史估值,公开
601988,2015-10-19,6.75,1.03,2015-10-19,AKShare/百度股市通历史估值,公开
601988,2015-10-31,6.72,0.99,2015-10-31,AKShare/百度股市通历史估值,公开
601988,2015-11-12,7.01,1.03,2015-11-12,AKShare/百度股市通历史估值,公开
601988,2015-11-24,7.0,1.03,2015-11-24,AKShare/百度股市通历史估值,公开
601988,2015-12-06,7.22,1.06,2015-12-06,AKShare/百度股市通历史估值,公开
601988,2015-12-18,7.07,1.04,2015-12-18,AKShare/百度股市通历史估值,公开
601988,2015-12-30,6.98,1.02,2015-12-30,AKShare/百度股市通历史估值,公开
601988,2016-01-11,6.32,0.93,2016-01-11,AKShare/百度股市通历史估值,公开
601988,2016-01-23,5.97,0.88,2016-01-23,AKShare/百度股市通历史估值,公开
601988,2016-02-04,5.52,0.81,2016-02-04,AKShare/百度股市通历史估值,公开
601988,2016-02-16,5.59,0.82,2016-02-16,AKShare/百度股市通历史估值,公开
601988,2016-02-28,5.45,0.8,2016-02-28,AKShare/百度股市通历史估值,公开
601988,2016-03-11,5.89,0.86,2016-03-11,AKShare/百度股市通历史估值,公开
601988,2016-03-23,5.87,0.86,2016-03-23,AKShare/百度股市通历史估值,公开
601988,2016-04-04,5.88,0.83,2016-04-04,AKShare/百度股市通历史估值,公开
601988,2016-04-16,5.89,0.84,2016-04-16,AKShare/百度股市通历史估值,公开
601988,2016-04-28,5.78,0.79,2016-04-28,AKShare/百度股市通历史估值,公开
601988,2016-05-10,5.61,0.77,2016-05-10,AKShare/百度股市通历史估值,公开
601988,2016-05-22,5.56,0.76,2016-05-22,AKShare/百度股市通历史估值,公开
601988,2016-06-03,5.73,0.79,2016-06-03,AKShare/百度股市通历史估值,公开
601988,2016-06-15,5.69,0.78,2016-06-15,AKShare/百度股市通历史估值,公开
601988,2016-06-27,5.45,0.75,2016-06-27,AKShare/百度股市通历史估值,公开
601988,2016-07-09,5.54,0.76,2016-07-09,AKShare/百度股市通历史估值,公开
601988,2016-07-21,5.66,0.78,2016-07-21,AKShare/百度股市通历史估值,公开
601988,2016-08-02,5.76,0.79,2016-08-02,AKShare/百度股市通历史估值,公开
601988,2016-08-14,6.0,0.83,2016-08-14,AKShare/百度股市通历史估值,公开
601988,2016-08-26,5.92,0.81,2016-08-26,AKShare/百度股市通历史估值,公开
601988,2016-09-07,5.87,0.81,2016-09-07,AKShare/百度股市通历史估值,公开
601988,2016-09-19,5.7,0.79,2016-09-19,AKShare/百度股市通历史估值,公开
601988,2016-10-01,5.73,0.79,2016-10-01,AKShare/百度股市通历史估值,公开
601988,2016-10-13,5.75,0.8,2016-10-13,AKShare/百度股市通历史估值,公开
601988,2016-10-25,5.85,0.81,2016-10-25,AKShare/百度股市通历史估值,公开
601988,2016-11-06,5.7,0.77,2016-11-06,AKShare/百度股市通历史估值,公开
601988,2016-11-18,5.71,0.77,2016-11-18,AKShare/百度股市通历史估值,公开
601988,2016-11-30,5.93,0.8,2016-11-30,AKShare/百度股市通历史估值,公开
601988,2016-12-12,6.15,0.83,2016-12-12,AKShare/百度股市通历史估值,公开
601988,2016-12-24,5.8,0.78,2016-12-24,AKShare/百度股市通历史估值,公开
601988,2017-01-05,5.85,0.79,2017-01-05,AKShare/百度股市通历史估值,公开
601988,2017-01-17,5.92,0.8,2017-01-17,AKShare/百度股市通历史估值,公开
601988,2017-01-29,6.05,0.82,2017-01-29,AKShare/百度股市通历史估值,公开
601988,2017-02-10,6.09,0.82,2017-02-10,AKShare/百度股市通历史估值,公开
601988,2017-02-22,6.29,0.85,2017-02-22,AKShare/百度股市通历史估值,公开
601988,2017-03-06,6.14,0.83,2017-03-06,AKShare/百度股市通历史估值,公开
601988,2017-03-18,6.17,0.83,2017-03-18,AKShare/百度股市通历史估值,公开
601988,2017-03-30,6.19,0.84,2017-03-30,AKShare/百度股市通历史估值,公开
601988,2017-04-11,6.48,0.81,2017-04-11,AKShare/百度股市通历史估值,公开
601988,2017-04-23,6.33,0.79,2017-04-23,AKShare/百度股市通历史估值,公开
601988,2017-05-05,6.33,0.77,2017-05-05,AKShare/百度股市通历史估值,公开
601988,2017-05-17,6.47,0.79,2017-05-17,AKShare/百度股市通历史估值,公开
601988,2017-05-29,6.62,0.81,2017-05-29,AKShare/百度股市通历史估值,公开
601988,2017-06-10,6.55,0.8,2017-06-10,AKShare/百度股市通历史估值,公开
601988,2017-06-22,6.53,0.79,2017-06-22,AKShare/百度股市通历史估值,公开
601988,2017-07-04,6.58,0.8,2017-07-04,AKShare/百度股市通历史估值,公开
601988,2017-07-16,6.58,0.8,2017-07-16,AKShare/百度股市通历史估值,公开
601988,2017-07-28,6.94,0.85,2017-07-28,AKShare/百度股市通历史估值,公开
601988,2017-08-09,7.12,0.87,2017-08-09,AKShare/百度股市通历史估值,公开
601988,2017-08-21,7.14,0.87,2017-08-21,AKShare/百度股市通历史估值,公开
601988,2017-09-02,7.06,0.91,2017-09-02,AKShare/百度股市通历史估值,公开
601988,2017-09-14,6.92,0.9,2017-09-14,AKShare/百度股市通历史估值,公开
601988,2017-09-26,7.06,0.91,2017-09-26,AKShare/百度股市通历史估值,公开
601988,2017-10-08,6.92,0.9,2017-10-08,AKShare/百度股市通历史估值,公开
601988,2017-10-20,7.01,0.91,2017-10-20,AKShare/百度股市通历史估值,公开
601988,2017-11-01,6.57,0.83,2017-11-01,AKShare/百度股市通历史估值,公开
601988,2017-11-13,6.53,0.83,2017-11-13,AKShare/百度股市通历史估值,公开
601988,2017-11-25,6.72,0.85,2017-11-25,AKShare/百度股市通历史估值,公开
601988,2017-12-07,6.62,0.84,2017-12-07,AKShare/百度股市通历史估值,公开
601988,2017-12-19,6.53,0.83,2017-12-19,AKShare/百度股市通历史估值,公开
601988,2017-12-31,6.67,0.85,2017-12-31,AKShare/百度股市通历史估值,公开
601988,2018-01-12,6.87,0.87,2018-01-12,AKShare/百度股市通历史估值,公开
601988,2018-01-24,7.88,1.0,2018-01-24,AKShare/百度股市通历史估值,公开
601988,2018-02-05,8.0,1.01,2018-02-05,AKShare/百度股市通历史估值,公开
601988,2018-02-17,7.19,0.91,2018-02-17,AKShare/百度股市通历史估值,公开
601988,2018-03-01,7.09,0.9,2018-03-01,AKShare/百度股市通历史估值,公开
601988,2018-03-13,7.04,0.89,2018-03-13,AKShare/百度股市通历史估值,公开
601988,2018-03-25,6.92,0.88,2018-03-25,AKShare/百度股市通历史估值,公开
601988,2018-04-06,6.57,0.81,2018-04-06,AKShare/百度股市通历史估值,公开
601988,2018-04-18,6.45,0.8,2018-04-18,AKShare/百度股市通历史估值,公开
601988,2018-04-30,6.43,0.8,2018-04-30,AKShare/百度股市通历史估值,公开
601988,2018-05-12,6.57,0.82,2018-05-12,AKShare/百度股市通历史估值,公开
601988,2018-05-24,6.42,0.8,2018-05-24,AKShare/百度股市通历史估值,公开
601988,2018-06-05,6.38,0.79,2018-06-05,AKShare/百度股市通历史估值,公开
601988,2018-06-17,6.32,0.79,2018-06-17,AKShare/百度股市通历史估值,公开
601988,2018-06-29,6.08,0.76,2018-06-29,AKShare/百度股市通历史估值,公开
601988,2018-07-11,6.27,0.78,2018-07-11,AKShare/百度股市通历史估值,公开
601988,2018-07-23,6.05,0.75,2018-07-23,AKShare/百度股市通历史估值,公开
601988,2018-08-04,5.88,0.73,2018-08-04,AKShare/百度股市通历史估值,公开
601988,2018-08-16,5.85,0.73,2018-08-16,AKShare/百度股市通历史估值,公开
601988,2018-08-28,6.0,0.75,2018-08-28,AKShare/百度股市通历史估值,公开
601988,2018-09-09,5.81,0.72,2018-09-09,AKShare/百度股市通历史估值,公开
601988,2018-09-21,6.09,0.76,2018-09-21,AKShare/百度股市通历史估值,公开
601988,2018-10-03,6.16,0.77,2018-10-03,AKShare/百度股市通历史估值,公开
601988,2018-10-15,5.79,0.72,2018-10-15,AKShare/百度股市通历史估值,公开
601988,2018-10-27,6.14,0.77,2018-10-27,AKShare/百度股市通历史估值,公开
601988,2018-11-08,6.0,0.73,2018-11-08,AKShare/百度股市通历史估值,公开
601988,2018-11-20,5.88,0.72,2018-11-20,AKShare/百度股市通历史估值,公开
601988,2018-12-02,5.9,0.72,2018-12-02,AKShare/百度股市通历史估值,公开
601988,2018-12-14,5.85,0.71,2018-12-14,AKShare/百度股市通历史估值,公开
601988,2018-12-26,5.93,0.72,2018-12-26,AKShare/百度股市通历史估值,公开
601988,2019-01-07,5.83,0.71,2019-01-07,AKShare/百度股市通历史估值,公开
601988,2019-01-19,5.82,0.71,2019-01-19,AKShare/百度股市通历史估值,公开
601988,2019-01-31,6.01,0.73,2019-01-31,AKShare/百度股市通历史估值,公开
601988,2019-02-12,6.01,0.73,2019-02-12,AKShare/百度股市通历史估值,公开
601988,2019-02-24,6.03,0.73,2019-02-24,AKShare/百度股市通历史估值,公开
601988,2019-03-08,6.13,0.75,2019-03-08,AKShare/百度股市通历史估值,公开
601988,2019-03-20,6.19,0.75,2019-03-20,AKShare/百度股市通历史估值,公开
601988,2019-04-01,6.26,0.75,2019-04-01,AKShare/百度股市通历史估值,公开
601988,2019-04-13,6.33,0.75,2019-04-13,AKShare/百度股市通历史估值,公开
601988,2019-04-25,6.36,0.76,2019-04-25,AKShare/百度股市通历史估值,公开
601988,2019-05-07,6.11,0.71,2019-05-07,AKShare/百度股市通历史估值,公开
601988,2019-05-19,6.03,0.7,2019-05-19,AKShare/百度股市通历史估值,公开
601988,2019-05-31,6.27,0.73,2019-05-31,AKShare/百度股市通历史估值,公开
601988,2019-06-12,6.03,0.7,2019-06-12,AKShare/百度股市通历史估值,公开
601988,2019-06-24,6.11,0.71,2019-06-24,AKShare/百度股市通历史估值,公开
601988,2019-07-06,6.06,0.71,2019-07-06,AKShare/百度股市通历史估值,公开
601988,2019-07-18,5.9,0.69,2019-07-18,AKShare/百度股市通历史估值,公开
601988,2019-07-30,6.02,0.7,2019-07-30,AKShare/百度股市通历史估值,公开
601988,2019-08-11,5.76,0.67,2019-08-11,AKShare/百度股市通历史估值,公开
601988,2019-08-23,5.72,0.67,2019-08-23,AKShare/百度股市通历史估值,公开
601988,2019-09-04,5.73,0.67,2019-09-04,AKShare/百度股市通历史估值,公开
601988,2019-09-16,5.82,0.68,2019-09-16,AKShare/百度股市通历史估值,公开
601988,2019-09-28,5.73,0.67,2019-09-28,AKShare/百度股市通历史估值,公开
601988,2019-10-10,5.73,0.67,2019-10-10,AKShare/百度股市通历史估值,公开
601988,2019-10-22,5.87,0.69,2019-10-22,AKShare/百度股市通历史估值,公开
601988,2019-11-03,5.84,0.67,2019-11-03,AKShare/百度股市通历史估值,公开
601988,2019-11-15,5.7,0.65,2019-11-15,AKShare/百度股市通历史估值,公开
601988,2019-11-27,5.78,0.66,2019-11-27,AKShare/百度股市通历史估值,公开
601988,2019-12-09,5.72,0.66,2019-12-09,AKShare/百度股市通历史估值,公开
601988,2019-12-21,5.84,0.67,2019-12-21,AKShare/百度股市通历史估值,公开
601988,2020-01-02,5.88,0.67,2020-01-02,AKShare/百度股市通历史估值,公开
601988,2020-01-14,5.83,0.67,2020-01-14,AKShare/百度股市通历史估值,公开
601988,2020-01-26,5.7,0.65,2020-01-26,AKShare/百度股市通历史估值,公开
601988,2020-02-07,5.54,0.64,2020-02-07,AKShare/百度股市通历史估值,公开
601988,2020-02-19,5.69,0.65,2020-02-19,AKShare/百度股市通历史估值,公开
601988,2020-03-02,5.69,0.65,2020-03-02,AKShare/百度股市通历史估值,公开
601988,2020-03-14,5.62,0.64,2020-03-14,AKShare/百度股市通历史估值,公开
601988,2020-03-26,5.54,0.64,2020-03-26,AKShare/百度股市通历史估值,公开
601988,2020-04-07,5.51,0.63,2020-04-07,AKShare/百度股市通历史估值,公开
601988,2020-04-19,5.62,0.64,2020-04-19,AKShare/百度股市通历史估值,公开
601988,2020-05-01,5.42,0.6,2020-05-01,AKShare/百度股市通历史估值,公开
601988,2020-05-13,5.39,0.6,2020-05-13,AKShare/百度股市通历史估值,公开
601988,2020-05-25,5.36,0.59,2020-05-25,AKShare/百度股市通历史估值,公开
601988,2020-06-06,5.45,0.6,2020-06-06,AKShare/百度股市通历史估值,公开
601988,2020-06-18,5.39,0.6,2020-06-18,AKShare/百度股市通历史估值,公开
601988,2020-06-30,5.42,0.6,2020-06-30,AKShare/百度股市通历史估值,公开
601988,2020-07-12,5.72,0.63,2020-07-12,AKShare/百度股市通历史估值,公开
601988,2020-07-24,5.22,0.58,2020-07-24,AKShare/百度股市通历史估值,公开
601988,2020-08-05,5.22,0.58,2020-08-05,AKShare/百度股市通历史估值,公开
601988,2020-08-17,5.3,0.59,2020-08-17,AKShare/百度股市通历史估值,公开
601988,2020-08-29,5.14,0.57,2020-08-29,AKShare/百度股市通历史估值,公开
601988,2020-09-10,5.41,0.55,2020-09-10,AKShare/百度股市通历史估值,公开
601988,2020-09-22,5.41,0.55,2020-09-22,AKShare/百度股市通历史估值,公开
601988,2020-10-04,5.41,0.55,2020-10-04,AKShare/百度股市通历史估值,公开
601988,2020-10-16,5.46,0.56,2020-10-16,AKShare/百度股市通历史估值,公开
601988,2020-10-28,5.42,0.56,2020-10-28,AKShare/百度股市通历史估值,公开
601988,2020-11-09,5.46,0.55,2020-11-09,AKShare/百度股市通历史估值,公开
601988,2020-11-21,5.48,0.55,2020-11-21,AKShare/百度股市通历史估值,公开
601988,2020-12-03,5.62,0.57,2020-12-03,AKShare/百度股市通历史估值,公开
601988,2020-12-15,5.39,0.54,2020-12-15,AKShare/百度股市通历史估值,公开
601988,2020-12-27,5.39,0.54,2020-12-27,AKShare/百度股市通历史估值,公开
601988,2021-01-08,5.41,0.55,2021-01-08,AKShare/百度股市通历史估值,公开
601988,2021-01-20,5.43,0.55,2021-01-20,AKShare/百度股市通历史估值,公开
601988,2021-02-01,5.39,0.54,2021-02-01,AKShare/百度股市通历史估值,公开
601988,2021-02-13,5.43,0.55,2021-02-13,AKShare/百度股市通历史估值,公开
601988,2021-02-25,5.51,0.56,2021-02-25,AKShare/百度股市通历史估值,公开
601988,2021-03-09,5.55,0.56,2021-03-09,AKShare/百度股市通历史估值,公开
601988,2021-03-21,5.51,0.56,2021-03-21,AKShare/百度股市通历史估值,公开
601988,2021-04-02,5.05,0.55,2021-04-02,AKShare/百度股市通历史估值,公开
601988,2021-04-14,5.07,0.56,2021-04-14,AKShare/百度股市通历史估值,公开
601988,2021-04-26,4.96,0.54,2021-04-26,AKShare/百度股市通历史估值,公开
601988,2021-05-08,4.97,0.53,2021-05-08,AKShare/百度股市通历史估值,公开
601988,2021-05-20,4.97,0.53,2021-05-20,AKShare/百度股市通历史估值,公开
601988,2021-06-01,5.06,0.54,2021-06-01,AKShare/百度股市通历史估值,公开
601988,2021-06-13,4.67,0.5,2021-06-13,AKShare/百度股市通历史估值,公开
601988,2021-06-25,4.68,0.5,2021-06-25,AKShare/百度股市通历史估值,公开
601988,2021-07-07,4.67,0.5,2021-07-07,AKShare/百度股市通历史估值,公开
601988,2021-07-19,4.61,0.49,2021-07-19,AKShare/百度股市通历史估值,公开
601988,2021-07-31,4.53,0.49,2021-07-31,AKShare/百度股市通历史估值,公开
601988,2021-08-12,4.58,0.49,2021-08-12,AKShare/百度股市通历史估值,公开
601988,2021-08-24,4.58,0.49,2021-08-24,AKShare/百度股市通历史估值,公开
601988,2021-09-05,4.4,0.5,2021-09-05,AKShare/百度股市通历史估值,公开
601988,2021-09-17,4.41,0.5,2021-09-17,AKShare/百度股市通历史估值,公开
601988,2021-09-29,4.4,0.5,2021-09-29,AKShare/百度股市通历史估值,公开
601988,2021-10-11,4.43,0.5,2021-10-11,AKShare/百度股市通历史估值,公开
601988,2021-10-23,4.4,0.5,2021-10-23,AKShare/百度股市通历史估值,公开
601988,2021-11-04,4.25,0.48,2021-11-04,AKShare/百度股市通历史估值,公开
601988,2021-11-16,4.28,0.48,2021-11-16,AKShare/百度股市通历史估值,公开
601988,2021-11-28,4.29,0.49,2021-11-28,AKShare/百度股市通历史估值,公开
601988,2021-12-10,4.29,0.49,2021-12-10,AKShare/百度股市通历史估值,公开
601988,2021-12-22,4.28,0.48,2021-12-22,AKShare/百度股市通历史估值,公开
601988,2022-01-03,4.26,0.48,2022-01-03,AKShare/百度股市通历史估值,公开
601988,2022-01-15,4.32,0.49,2022-01-15,AKShare/百度股市通历史估值,公开
601988,2022-01-27,4.32,0.49,2022-01-27,AKShare/百度股市通历史估值,公开
601988,2022-02-08,4.43,0.5,2022-02-08,AKShare/百度股市通历史估值,公开
601988,2022-02-20,4.47,0.51,2022-02-20,AKShare/百度股市通历史估值,公开
