股票代码,报告期,实际披露日,数据截止日,评分日期,数据来源,来源等级,收入,归母净利润,扣非净利润,经营现金流净额,自由现金流,FCF净利比,ROE,ROIC,收入3年CAGR,扣非净利润3年CAGR,资产负债率,有息负债率,利息保障倍数,应收周转天数,存货周转天数,PE_TTM,PB_MRQ,EV_EBITDA,FCF_Yield,审计意见,监管处罚次数,大股东质押率,商誉净资产比,关联交易风险,数据状态,备注,诉讼仲裁次数,对外担保风险,毛利率,净利率
2384,2026-03-31,2026-04-28,2026-03-31,2026-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,13137636263.36,1109892942.38,1059278407.74,1126672373.29,1126672373.29,1.015118,0.0504999999999999,0.02907848,0.2636004784014445,0.5580004384518913,0.63688751,0.130555,629.3916,66.2739,79.2882,233.44,14.56,185.73,0.0043485180883094,未审计,51.0,0.1272,0.208317,0.00295,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.010964,0.193332,0.085553
2415,2020-03-31,2020-04-25,2020-03-31,2020-04-25,AKShare/东方财富财务摘要+新浪财报公告,公开,9428902974.38,1496269608.01,1469074026.95,-3982048164.94,-3982048164.94,-2.661317,0.0327999999999999,0.02881114,0.1020964667208312,0.0065515536049554,0.35705513,0.063276,-793.0749,195.9504,215.2595,22.45,5.99,17.38,-0.118544199602321,未审计,4.0,0.0331,0.005874,0.007307,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.001934,0.473645,0.164705
2415,2020-06-30,2020-07-25,2020-06-30,2020-07-25,AKShare/东方财富财务摘要+新浪财报公告,公开,24271159243.76,4623972830.87,4463498377.68,69966340.57,3.17911956147,6.875298964228232e-10,0.0975,0.0901998099999999,0.1384916728781458,0.118495661747157,0.3849403999999999,0.066326,-2364.96,158.5484,165.9292,25.4,6.77,21.04,2.7068106158378868e-11,未审计,4.0,0.0331,0.006238,0.006589,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.001914,0.49759,0.192287
2415,2020-09-30,2020-10-24,2020-09-30,2020-10-24,AKShare/东方财富财务摘要+新浪财报公告,公开,42021194889.62,8438951476.64,8039687983.37,5534617992.83,5534617992.83,0.655841,0.1812,0.1570170199999999,0.148614220366438,0.1019092157149192,0.38959443,0.060563,6387.0397,142.6081,137.7692,28.53,8.41,24.78,0.0229877989012372,未审计,4.0,0.0331,0.005584,0.006148,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.001764,0.477142,0.204112
2415,2021-03-31,2021-04-17,2021-03-31,2021-04-17,AKShare/东方财富财务摘要+新浪财报公告,公开,13988385531.58,2169440312.25,2022056316.46,-2018107114.23,-2018107114.23,-0.930243,0.0395,0.03456075,0.1431132521621592,0.0379402420261145,0.34107827,0.022437,-2726.1928,138.1852,149.8501,38.7,10.85,26.99,-0.0240372921796839,未审计,4.0,0.0331,0.004814,0.008995,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002319,0.468187,0.174078
2415,2021-06-30,2021-07-24,2021-06-30,2021-07-24,AKShare/东方财富财务摘要+新浪财报公告,公开,33902098368.1,6481424653.39,6221476627.98,1962853772.15,4.5112600791,6.96029086250422e-10,0.1162,0.10567672,0.1754245948872994,0.1577355127100628,0.38036421,0.021936,-5843.6356,121.5395,131.3677,42.09,10.57,37.57,1.6536685346885768e-11,未审计,4.0,0.0331,0.004798,0.009217,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002945,0.463011,0.2022
2415,2021-09-30,2021-10-23,2021-09-30,2021-10-23,AKShare/东方财富财务摘要+新浪财报公告,公开,55629267490.88,10965641158.11,10693898565.44,3931930902.23,3931930902.23,0.358568,0.2016,0.17103564,0.1806396233141483,0.143500219565055,0.38664444,0.022112,-5723.8483,116.8325,138.058,34.24,9.86,29.7,0.0104722039413858,未审计,4.0,0.0331,0.006436,0.004851,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002642,0.463337,0.206673
2415,2022-03-31,2022-04-16,2022-03-31,2022-04-16,AKShare/东方财富财务摘要+新浪财报公告,公开,16521549351.36,2283755331.73,2210077663.7,-3904933407.63,-3904933407.63,-1.709559,0.0353,0.03181364,0.1844565635757833,0.1422790315725015,0.34858331,0.034174,56213.4643,141.5317,176.5398,22.44,6.55,18.61,-0.0761975846759796,未审计,4.0,0.0331,0.003087,0.005362,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002881,0.437235,0.146229
2415,2022-06-30,2022-08-13,2022-06-30,2022-08-13,AKShare/东方财富财务摘要+新浪财报公告,公开,37257516590.62,5758668046.56,5645859017.51,-2158492209.08,2.824750607768,4.90521520763016e-10,0.0881,0.08185249,0.1591272074213032,0.1105389974885855,0.38614238,0.0451,-761.4767,133.551,164.2036,18.29,4.69,15.6,2.6819109937835775e-11,未审计,4.0,0.0331,0.003323,0.006101,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.003432,0.431451,0.164743
2415,2022-09-30,2022-10-29,2022-09-30,2022-10-29,AKShare/东方财富财务摘要+新浪财报公告,公开,59721536891.77,8840604273.67,8525515615.02,160117141.04,160117141.04,0.018112,0.1364,0.12163239,0.144478978327005,0.0305614579823139,0.38436917,0.067999,-1021.5495,130.9853,146.9948,17.71,4.59,14.73,0.0010226742356156,未审计,4.0,0.0331,0.003211,0.005405,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.003211,0.423529,0.156961
2415,2023-03-31,2023-04-15,2023-03-31,2023-04-15,AKShare/东方财富财务摘要+新浪财报公告,公开,16201189412.53,1811255388.03,1554094332.67,-3285523507.64,-3285523507.64,-1.813948,0.0260999999999999,0.02300838,0.1977382275424566,0.018930507195696,0.3568691599999999,0.091093,-4431.1385,164.4737,191.8567,32.89,6.46,27.1,-0.0551519681164458,未审计,4.0,0.0331,0.004525,0.005069,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002879,0.451639,0.120239
2415,2023-06-30,2023-08-19,2023-06-30,2023-08-19,AKShare/东方财富财务摘要+新浪财报公告,公开,37571352435.63,5337937850.82,5036128632.96,1025789646.36,4.1169820802490005,7.712682678792446e-10,0.076,0.06770836,0.1567924254350452,0.0410553276598113,0.38798278,0.081553,-1000.9751,147.396,168.6657,26.38,4.63,22.35,2.9236856250160906e-11,未审计,4.0,0.0331,0.005469,0.010898,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.003037,0.451838,0.15323
2415,2023-09-30,2023-10-21,2023-09-30,2023-10-21,AKShare/东方财富财务摘要+新浪财报公告,公开,61276013250.23,8851262013.63,8461998947.98,5913026202.08,5913026202.08,0.668143,0.1259,0.1083263,0.1339851515949119,0.0172114909929612,0.39751752,0.072588,-2304.3427,143.0918,153.2524,25.38,4.65,21.45,0.0263216426580017,未审计,4.0,0.0331,0.00517,0.006332,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002813,0.448528,0.155004
2415,2024-03-31,2024-04-20,2024-03-31,2024-04-20,AKShare/东方财富财务摘要+新浪财报公告,公开,17817550424.43,1915795733.79,1760276683.16,-3965909130.83,-3965909130.83,-2.07053,0.0247,0.02171646,0.0839938071158523,-0.0451630216247649,0.35993747,0.045128,-6792.1629,174.7912,181.3054,20.44,4.03,16.31,-0.1012774285266038,未审计,4.0,0.0331,0.003674,0.007115,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002492,0.455663,0.124705
2415,2024-06-30,2024-08-17,2024-06-30,2024-08-17,AKShare/东方财富财务摘要+新浪财报公告,公开,41209096206.36,5064118857.29,5243005903.72,-189636040.9,10.881402729274,2.1487257775574896e-09,0.0650999999999999,0.05823294,0.0672238037780283,-0.0554412889500691,0.37436435,0.04445,-2418.7071,158.5484,152.027,18.38,3.45,16.3,1.1690564622184384e-10,未审计,4.0,0.0331,0.003903,0.026763,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.003002,0.448373,0.136888
2415,2024-09-30,2024-10-26,2024-09-30,2024-10-26,AKShare/东方财富财务摘要+新浪财报公告,公开,64991467788.45,8107748494.46,8151135979.78,2603725074.8,2603725074.8,0.32114,0.1052,0.09421495,0.0532165332934582,-0.0865305530931329,0.32959046,0.045669,-7539.5152,155.7453,147.5732,19.27,3.61,16.42,0.0166653002536181,未审计,4.0,0.0331,0.003726,0.003965,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.002909,0.445369,0.137065
2415,2025-03-31,2025-04-19,2025-03-31,2025-04-19,AKShare/东方财富财务摘要+新浪财报公告,公开,18531863690.67,2038683389.01,1926435015.1,-1737373005.7,-1737373005.7,-0.852203,0.0250999999999999,0.02361079,0.0390172910883177,-0.0447531607521555,0.29314118,0.036482,-872.1208,177.2002,169.1411,21.78,3.39,16.55,-0.0391277981715623,未审计,4.0,0.0331,0.00351,0.005241,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.003409,0.449223,0.120386
2415,2025-06-30,2025-08-02,2025-06-30,2025-08-02,AKShare/东方财富财务摘要+新浪财报公告,公开,41818040088.44,5657349798.68,5489000328.37,5343019637.89,10.8429702304,1.916616545954067e-09,0.0684999999999999,0.06639252,0.0392417615171556,-0.009348102200627,0.31029987,0.9869,-852.2845,156.5626,150.1376,21.87,3.23,16.84,8.763678765222073e-11,未审计,4.0,0.0331,0.003648,0.003601,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.004125,0.451935,0.150198
2415,2025-09-30,2025-10-18,2025-09-30,2025-10-18,AKShare/东方财富财务摘要+新浪财报公告,公开,65757782457.01,9319124728.48,8970971794.87,13697028509.05,13697028509.05,1.469776,0.1143,0.10930624,0.0326157096584698,0.0171217602562947,0.33798498,0.010452,-1737.9339,145.9381,147.3638,24.24,3.88,18.96,0.0606343351285594,未审计,4.0,0.0331,0.003629,0.004528,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.004083,0.453663,0.155935
2415,2026-03-31,2026-04-18,2026-03-31,2026-04-18,AKShare/东方财富财务摘要+新浪财报公告,公开,20715444490.55,2781171173.25,2647647238.1,-2220444411.11,-2220444411.11,-0.798384,0.0327999999999999,0.0306448099999999,0.0853815934770558,0.1943389103890362,0.30257196,0.891,1357.9557,124.2751,191.3672,20.48,3.71,13.4,-0.0389836261442814,未审计,4.0,0.0331,0.003285,0.004907,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.001081,0.490852,0.15747
2415,2026-06-30,2026-07-25,2026-06-30,2026-07-25,AKShare/东方财富财务摘要+新浪财报公告,公开,46822537847.07,7895705450.11,7711948685.9,3231411324.58,7.808224888035,9.889204881529895e-10,0.0917,0.08824792,0.0761332253034705,0.1526278413450632,0.32360304,0.6779,3105.2423,110.7079,191.9386,21.03,3.65,16.07,4.702427428212027e-11,未审计,4.0,0.0331,0.003307,0.003646,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.001246,0.499669,0.19484
2422,2020-03-31,2020-04-28,2020-03-31,2020-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,3537617007.0,21889227.0,-16563691.0,-149779141.0,-149779141.0,-6.842596,0.17,0.704077,0.1327086211979085,,0.57555489,0.0237999999999999,116.4091,164.5338,176.1597,31.91,2.23,70.93,-0.2144342268117391,未审计,53.0,0.0891,0.011427,0.008196,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.509893,0.008792
2422,2020-06-30,2020-08-31,2020-06-30,2020-08-31,AKShare/东方财富财务摘要+新浪财报公告,公开,7231376825.0,202841244.0,137404220.0,891074226.0,5.929618614993001,2.9232805410092052e-08,0.0154,0.02084937,0.1352898629199004,-0.1963075910139893,0.56602844,0.0102659999999999,180.9673,153.0873,179.3901,56.44,2.68,49.35,5.179448159123326e-10,未审计,53.0,0.0891,0.011783,0.004208,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.539068,0.029042
2422,2020-09-30,2020-10-31,2020-09-30,2020-10-31,AKShare/东方财富财务摘要+新浪财报公告,公开,11663348942.0,501464322.0,381447751.0,1246081205.0,1246081205.0,2.484885,0.0383,0.03826629,0.1381813214809624,-0.0179561491968518,0.56703025,0.097888,232.6056,141.1986,169.3321,64.12,2.57,43.69,0.0387536660364941,未审计,53.0,0.0891,0.011389,0.004057,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.556804,0.045357
2422,2021-03-31,2021-04-28,2021-03-31,2021-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,4151331027.0,175439013.0,154537741.0,-92535222.0,-92535222.0,-0.527449,0.013,0.0120799799999999,0.0182501864199504,-0.2186561643651574,0.5562491,0.106877,240.5272,127.2984,167.0069,35.82,2.27,72.51,-0.0147250003680097,未审计,53.0,0.0891,0.011216,0.004946,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.548783,0.03734
2422,2021-06-30,2021-08-26,2021-06-30,2021-08-26,AKShare/东方财富财务摘要+新浪财报公告,公开,8232330649.0,492817087.0,459898263.0,918251672.0,12.499689723714,2.5363750676351852e-08,0.0361,0.0304022399999999,0.0184742032230822,-0.1386882274029679,0.5665627599999999,0.123719,300.3594,123.0853,168.1143,25.51,1.85,36.26,9.94266980648838e-10,未审计,53.0,0.0891,0.011381,0.004059,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.560982,0.054179
2422,2021-09-30,2021-10-30,2021-09-30,2021-10-30,AKShare/东方财富财务摘要+新浪财报公告,公开,12686040762.0,848293216.0,803194077.0,2061159007.0,2061159007.0,2.429771,0.0622,0.05041424,0.0122287959709534,-0.0541219421265597,0.5574935599999999,0.118139,338.6992,119.1843,162.2889,22.87,1.91,26.89,0.1062427584443029,未审计,53.0,0.0891,0.011213,0.006689,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.558253,0.058805
2422,2020-12-31,2022-04-11,2020-12-31,2022-04-11,AKShare/东方财富财务摘要+新浪财报公告,公开,16464201277.0,829386336.0,628321421.0,2219381519.0,-11.777429476859,-1.4200173026312073e-08,0.0625,0.05670581,0.1291946545815907,0.6522336060075413,0.56217311,0.099582,261.2194,132.9394,163.7853,22.64,1.81,21.97,-6.272161230703212e-10,是,53.0,0.0891,0.011283,0.003283,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.542456,0.048044
2422,2022-03-31,2022-04-27,2022-03-31,2022-04-27,AKShare/东方财富财务摘要+新浪财报公告,公开,4482032531.0,291374063.0,263521541.0,42128261.0,42128261.0,0.144584,0.0208,0.01678231,0.0148746470724916,-0.0600832692441581,0.56871611,0.111112,354.4858,110.9604,143.747,18.75,1.65,43.36,0.0077111894021489,未审计,53.0,0.0891,0.006735,0.007331,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.531682,0.060464
2422,2022-06-30,2022-08-30,2022-06-30,2022-08-30,AKShare/东方财富财务摘要+新浪财报公告,公开,9124621759.0,868078939.0,810329065.0,1278887038.0,-12.522796804602,-1.4425873318649884e-08,0.0605999999999999,0.04510442,0.0075060096853631,0.0797093755537354,0.54876663,0.1021209999999999,543.7136,106.9392,140.4823,25.12,2.17,27.92,-5.742783964430687e-10,未审计,53.0,0.0891,0.006714,0.007124,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.541699,0.096658
2422,2022-09-30,2022-10-31,2022-09-30,2022-10-31,AKShare/东方财富财务摘要+新浪财报公告,公开,13940016381.0,1405412969.0,1376809888.0,1940520658.0,1940520658.0,1.36692,0.0967,0.07091944,0.0246502316588059,0.1934880591093335,0.54082174,0.078259,604.7618,106.1071,134.8449,23.97,2.53,23.05,0.0576031561403895,未审计,53.0,0.0891,0.006416,0.007375,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.54175,0.104591
2422,2021-12-31,2023-04-14,2021-12-31,2023-04-14,AKShare/东方财富财务摘要+新浪财报公告,公开,17277407533.0,1102554348.0,1037613668.0,2847118428.0,23.58980657397,2.1395595252752112e-08,0.0807,0.0661252,0.0185235849822342,-0.0231044552668622,0.5520137900000001,0.111156,332.8928,114.391,160.5208,26.32,3.0,25.84,8.12902555195748e-10,是,53.0,0.0891,0.006983,0.006658,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.556636,0.05024
2422,2023-03-31,2023-04-26,2023-03-31,2023-04-26,AKShare/东方财富财务摘要+新浪财报公告,公开,5637862831.0,814451530.0,789342327.0,1506360831.0,1506360831.0,1.865879,0.0509,0.03691031,0.1680673843307543,,0.48496957,0.050975,1263.6633,91.8742,112.8668,25.81,2.85,26.89,0.0716598288247815,未审计,53.0,0.0891,0.005306,0.007423,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000135,0.547535,0.170273
2422,2023-06-30,2023-08-30,2023-06-30,2023-08-30,AKShare/东方财富财务摘要+新浪财报公告,公开,10798554310.0,1403732388.0,1349410523.0,3415915323.0,11.993251081832,8.543830137680061e-09,0.0868999999999999,0.06564332,0.1430052045782637,1.141483210463945,0.47017693,0.043114,1217.7456,94.0046,113.4573,17.59,2.4,18.13,4.85720871954523e-10,未审计,53.0,0.0891,0.005335,0.005702,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000185,0.531623,0.146217
2422,2023-09-30,2023-10-31,2023-09-30,2023-10-31,AKShare/东方财富财务摘要+新浪财报公告,公开,15743097216.0,1963327343.0,1921669958.0,4252150839.0,4252150839.0,2.165788,0.1176,0.08681156,0.1051527349305359,0.7142779828685566,0.38244619,0.041847,1337.2097,91.3149,114.2519,17.03,2.35,14.92,0.1271748690603569,未审计,53.0,0.0891,0.004443,0.005895,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.00024,0.529315,0.136124
2422,2024-03-31,2024-04-25,2024-03-31,2024-04-25,AKShare/东方财富财务摘要+新浪财报公告,公开,6219417413.0,1026188176.0,992050869.0,1278763116.0,1278763116.0,1.246129,0.049,0.03958727,0.1442496281139293,0.8585166696517759,0.31329924,0.034371,9753.4169,69.8378,120.854,19.51,2.57,15.55,0.0638713102782152,未审计,53.0,0.0891,0.003813,0.005016,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,5.5e-05,0.558289,0.206786
2422,2024-06-30,2024-08-29,2024-06-30,2024-08-29,AKShare/东方财富财务摘要+新浪财报公告,公开,11827102257.0,1800111225.0,1753215065.0,2532699231.0,8.685425556861,4.8249382795004796e-09,0.0832,0.0694045,0.1283708255316797,0.5621562648202687,0.31832948,0.0358809999999999,10577.8331,71.5222,116.8452,18.11,2.32,13.35,2.6642398009389725e-10,未审计,53.0,0.0891,0.003805,0.004259,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000124,0.538344,0.187368
2422,2024-09-30,2024-10-29,2024-09-30,2024-10-29,AKShare/东方财富财务摘要+新浪财报公告,公开,16788775173.0,2470927259.0,2446592329.0,3275424580.0,3275424580.0,1.325585,0.1132,0.09611929,0.0979038388164021,0.4495961854596142,0.31675364,0.0231539999999999,6898.7841,75.7066,120.7729,18.64,2.39,14.12,0.071115085298308,未审计,53.0,0.0891,0.003761,0.004819,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000208,0.525106,0.173983
2422,2023-12-31,2025-04-24,2023-12-31,2025-04-24,AKShare/东方财富财务摘要+新浪财报公告,公开,21453929237.0,2456112045.0,2366186678.0,5337068931.0,-11.288502612089,-4.5960861741097825e-09,0.1407,0.10810462,0.0922500141868456,0.5558069704633772,0.36865571,0.029689,1631.6578,86.9649,124.0011,18.43,2.42,14.17,-2.493806931150179e-10,是,53.0,0.0891,0.004287,0.004334,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,3e-06,0.524285,0.12338
2422,2025-03-31,2025-04-30,2025-03-31,2025-04-30,AKShare/东方财富财务摘要+新浪财报公告,公开,4389897045.0,584242512.0,564434551.0,449384244.0,449384244.0,0.769174,0.0256,0.02246225,-0.0068997065817899,0.2890383050473755,0.2748173,0.5182,18835.5779,97.6033,152.3358,18.04,2.36,21.67,0.0426371486153166,未审计,53.0,0.0891,0.003597,0.004917,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000111,0.486788,0.150342
2422,2025-06-30,2025-08-29,2025-06-30,2025-08-29,AKShare/东方财富财务摘要+新浪财报公告,公开,9083327620.0,1000625359.0,985477298.0,1189534877.0,-5.847032102886001,-5.84337789392963e-09,0.0435,0.03829877,-0.0015108056126823,0.0674029592985647,0.26595039,0.4956,4572.3208,97.4079,145.2667,24.2,2.61,19.87,-2.4146189644337317e-10,未审计,53.0,0.0891,0.003442,0.00255,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000105,0.497523,0.122647
2422,2025-09-30,2025-10-31,2025-09-30,2025-10-31,AKShare/东方财富财务摘要+新浪财报公告,公开,13276729763.0,1200665720.0,1146949563.0,1684442332.0,1684442332.0,1.402923,0.0518,0.04712045,-0.0161189169915894,-0.0590711574115456,0.28628927,0.4826,3653.6512,97.9823,141.7248,26.03,2.35,21.47,0.0538964136787365,未审计,53.0,0.0891,0.003447,0.002718,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,9.9e-05,0.478873,0.093771
2422,2024-12-31,2026-04-03,2024-12-31,2026-04-03,AKShare/东方财富财务摘要+新浪财报公告,公开,21812414489.0,2935892103.0,2902354246.0,4492861844.0,22.473956656964003,7.654898704894266e-09,0.1351,0.11579209,0.0807910047526951,0.408980270019192,0.283471,0.9165,6575.368,78.2133,130.5199,33.45,2.35,24.09,2.2884600014631582e-10,是,53.0,0.0891,0.00369,0.002975,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.516917,0.154135
2422,2026-03-31,2026-04-29,2026-03-31,2026-04-29,AKShare/东方财富财务摘要+新浪财报公告,公开,4259244936.0,453700712.0,381454885.0,249611317.0,249611317.0,0.550167,0.0186,0.01698001,-0.0892356204318919,-0.2152597477490294,0.27696799,0.4645,3867.1024,101.6031,147.6136,31.49,2.21,42.48,0.017471176465007,未审计,53.0,0.0891,0.003236,0.002965,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000177,0.453158,0.111059
2460,2020-03-31,2020-04-30,2020-03-31,2020-04-30,AKShare/东方财富财务摘要+新浪财报公告,公开,1078841300.29,7746065.51,71858319.41,-138580433.01,-138580433.01,-0.17890428,0.09,0.51832,0.199472678825038,-0.1810337948463345,0.45199221,0.1262839999999999,135.0668,78.6713,239.0438,152.73,6.71,62.4,-0.1171376202347107,未审计,22.0,0.1167,0.002158,0.000786,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.194625,0.005171
2460,2020-06-30,2020-08-26,2020-06-30,2020-08-26,AKShare/东方财富财务摘要+新浪财报公告,公开,2386921687.59,156485197.24,173802306.64,189778973.65,0.3777252423489999,2.413808136559306e-09,0.0185,0.0207169099999999,0.1366812706164359,-0.248140667450049,0.48400538,0.129875,432.431,77.6867,216.6586,596.07,8.2,397.58,4.049538035061831e-12,未审计,22.0,0.1167,0.002215,0.001165,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.193548,0.065354
2460,2020-09-30,2020-10-30,2020-09-30,2020-10-30,AKShare/东方财富财务摘要+新浪财报公告,公开,3892964913.58,330482914.66,266607806.25,201110848.44,201110848.44,0.608536,0.0354,0.0363121999999999,0.1105863365222379,-0.3075246135026922,0.43928264,0.072729,662.9531,79.9219,186.7995,354.66,9.65,252.5,0.0017158300766249,未审计,22.0,0.1167,0.001487,0.000892,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.188287,0.085795
2460,2021-03-31,2021-04-29,2021-03-31,2021-04-29,AKShare/东方财富财务摘要+新浪财报公告,公开,1606822673.47,476096554.72,293712457.33,-217010375.97,-217010375.97,-0.455811,0.0434,0.0305859699999999,0.152338524658552,0.0175264887513733,0.37187336,0.0809169999999999,1129.4214,76.2389,190.3553,93.62,12.23,86.87,-0.004868742700236,未审计,22.0,0.1167,0.0,0.002259,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000501,0.311139,0.307405
2460,2021-06-30,2021-08-31,2021-06-30,2021-08-31,AKShare/东方财富财务摘要+新浪财报公告,公开,4064281030.32,1416651740.28,835327990.0,630355228.96,-16.796059643386002,-1.1856167021025418e-08,0.1143,0.07607189,0.2034567396693425,0.0641440415120537,0.29754258,0.058309,1973.7782,69.5572,160.7717,184.47,24.11,152.38,-6.427151851805399e-11,未审计,22.0,0.1167,0.0,0.00171,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000364,0.351132,0.35999
2460,2021-09-30,2021-10-27,2021-09-30,2021-10-27,AKShare/东方财富财务摘要+新浪财报公告,公开,7053758123.88,2472792255.27,1427888900.63,927936788.0,927936788.0,0.375258,0.168,0.12501688,0.2520863003077482,0.1374761886468856,0.30879583,0.089041,1995.0972,61.1455,143.8083,108.53,13.63,91.52,0.0034576494267293,未审计,22.0,0.1167,0.001542,0.001232,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000353,0.355543,0.360363
2460,2020-12-31,2022-03-31,2020-12-31,2022-03-31,AKShare/东方财富财务摘要+新浪财报公告,公开,5523986077.27,1024658530.56,402217578.74,746368363.37,-10.40327374176,-1.0152917710131557e-08,0.1107,0.08785177,0.080137307920501,-0.3042262156967921,0.3906368799999999,0.075294,758.6192,74.1061,188.5212,34.3,9.18,32.03,-2.9600343178226107e-10,是,22.0,0.1167,0.0,0.001491,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000542,0.213794,0.192614
2460,2022-03-31,2022-04-27,2022-03-31,2022-04-27,AKShare/东方财富财务摘要+新浪财报公告,公开,5365267017.62,3525082984.72,3102770915.08,1134889135.18,1134889135.18,0.321946,0.1492,0.1177452,0.5919292893280197,1.7472684488729795,0.32778059,0.076517,10281.0452,50.0111,184.5397,27.88,6.66,26.58,0.0115475891461497,未审计,22.0,0.1167,0.000583,0.000729,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.00064,0.666542,0.66356
2460,2022-06-30,2022-08-31,2022-06-30,2022-08-31,AKShare/东方财富财务摘要+新浪财报公告,公开,14443608956.77,7253519234.68,8032489027.43,2096525525.41,1.923297795472,2.65153745822644e-10,0.2781,0.2123591199999999,0.7232639950835784,1.7645798501576315,0.36059627,0.1094619999999999,10776.4961,51.8478,162.4695,21.9,7.16,20.24,1.2107476978202923e-11,未审计,22.0,0.1167,0.000503,0.006043,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000737,0.605303,0.508862
